SPAN_113	21	3	42140	900	950	42140	3780	3830	42140	6660	6710
SPAN_113	21	3	42142	720	770	42142	3600	3650	42142	6480	6530
SPAN_113	21	3	42144	780	830	42144	3660	3710	42144	6540	6590
SPAN_113	21	3	42957	660	710	42957	3540	3590	42957	6420	6470
SPAN_113	21	3	43315	480	530	43315	3360	3410	43315	6240	6290
SPAN_113	21	3	44146	720	770	44146	3600	3650	44146	6480	6530
SPAN_114	21	3	13118	600	650	13118	3480	3530	13118	6360	6410
SPAN_114	21	3	13302	720	770	13302	3600	3650	13302	6480	6530
SPAN_114	21	3	15290	780	830	15290	3660	3710	15290	6540	6590
SPAN_114	21	3	15291	600	650	15291	3480	3530	15291	6360	6410
SPAN_114	21	3	27199	660	710	27199	3540	3590	27199	6420	6470
SPAN_114	21	3	27239	480	530	27239	3360	3410	27239	6240	6290
SPAN_114	21	3	29080	840	890	29080	3720	3770	29080	6600	6650
SPAN_114	21	3	29117	900	950	29117	3780	3830	29117	6660	6710
SPAN_114	21	3	37623	720	770	37623	3600	3650	37623	6480	6530
SPAN_114	21	3	38766	540	590	38766	3420	3470	38766	6300	6350
SPAN_114	21	3	38917	780	830	38917	3660	3710	38917	6540	6590
SPAN_114	21	3	40463	840	890	40463	3720	3770	40463	6600	6650
SPAN_114	21	3	41183	540	590	41183	3420	3470	41183	6300	6350
SPAN_114	21	3	41185	780	830	41185	3660	3710	41185	6540	6590
SPAN_114	21	3	41187	840	890	41187	3720	3770	41187	6600	6650
SPAN_114	21	3	41644	600	650	41644	3480	3530	41644	6360	6410
SPAN_114	21	3	42146	660	710	42146	3540	3590	42146	6420	6470
SPAN_114	21	3	42148	480	530	42148	3360	3410	42148	6240	6290
SPAN_114	21	3	42150	480	530	42150	3360	3410	42150	6240	6290
SPAN_114	21	3	42152	720	770	42152	3600	3650	42152	6480	6530
SPAN_114	21	3	42154	780	830	42154	3660	3710	42154	6540	6590
SPAN_192	1	1	33412	2100	2175
SPAN_196	1	2	44081	2280	2355	44081	5160	5235
SPAN_200	2	3	27905	600	650	27905	3480	3530	27905	6360	6410
SPAN_200	2	2	33686	2010	2085	33686	4890	4965
SPAN_202	10	2	28333	570	645	28333	3450	3525
SPAN_202	10	2	28334	2100	2175	28334	4980	5055
SPAN_202	10	2	28575	2010	2085	28575	4890	4965
SPAN_202	10	2	28576	480	555	28576	3360	3435
SPAN_202	10	2	28577	570	645	28577	3450	3525
SPAN_202	10	2	29176	2370	2445	29176	5250	5325
SPAN_202	10	2	30880	2280	2355	30880	5160	5235
SPAN_202	10	2	31408	2370	2445	31408	5250	5325
SPAN_202	10	2	41537	2190	2265	41537	5070	5145
